CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
850,France,Female,38,0,106831.69,1,0,1,148977.72
557,Germany,Male,57,1,120043.13,1,1,0,132370.75
650,Spain,Female,50,7,129667.77,1,0,0,42028.16
562,France,Female,57,3,0.0,3,1,0,6554.97
540,Spain,Male,28,8,0.0,2,0,0,197588.32
798,Germany,Female,39,6,119787.76,1,1,1,164248.33
662,France,Female,22,9,0.0,2,1,1,44377.65
425,Spain,Female,22,7,169649.73,2,0,1,136365.0
748,France,Male,32,5,154737.88,2,1,1,172638.13
476,Spain,Female,69,1,105303.73,1,0,1,134260.34
734,Germany,Female,47,10,91522.04,2,1,1,138835.91
603,France,Male,38,8,59360.77,1,1,1,191457.06
703,France,Male,36,2,0.0,2,1,0,108790.95
557,France,Female,39,7,49572.73,1,1,0,115287.99
538,Germany,Male,39,7,108055.1,2,1,0,27231.26
640,France,Female,47,6,89799.46,2,0,1,13783.77
642,Germany,Female,30,5,129753.69,1,1,0,582.53
563,France,Female,32,0,148326.09,1,1,0,191604.27
850,Spain,Female,39,6,0.0,2,1,0,103921.43
743,Germany,Female,35,1,146781.24,1,1,0,189307.7
638,France,Female,48,10,138333.03,1,1,1,47679.14
562,France,Male,62,3,0.0,2,1,0,105986.01
701,France,Male,51,9,0.0,2,0,0,61961.57
528,France,Male,30,2,128262.72,2,1,0,50771.16
640,Germany,Male,23,3,72012.76,1,1,0,161333.13
619,Spain,Female,38,10,119658.49,1,1,1,8646.58
735,Spain,Male,29,10,0.0,2,1,1,95025.27
712,France,Male,29,3,102540.61,1,1,1,189680.79
486,France,Female,39,8,97819.36,1,0,1,120531.31
490,France,Female,37,3,116465.53,1,0,1,24435.77
502,France,Female,35,6,0.0,2,1,1,80618.47
660,France,Female,48,0,90044.32,2,0,1,187604.97
565,Germany,Male,31,2,89558.39,2,1,1,4441.54
684,France,Female,34,6,0.0,2,1,1,130928.22
712,France,Male,33,2,182888.08,1,1,0,3061.0
625,France,Female,36,3,0.0,2,1,0,41295.1
523,France,Male,22,8,123374.46,1,1,1,124906.59
496,Germany,Female,55,4,125292.53,1,1,1,31532.96
698,Germany,Female,36,7,121263.62,1,1,1,13387.88
564,France,Male,26,7,84006.88,2,0,0,183490.99
680,France,Male,31,10,113292.17,1,1,1,122639.73
582,Germany,Male,32,1,88938.62,1,1,1,10054.53
777,France,Male,36,7,0.0,1,1,0,106472.34
531,Germany,Female,42,6,88324.31,2,1,0,75248.75
615,France,Male,45,5,0.0,2,1,1,164886.64
558,France,Male,35,1,0.0,2,0,0,111687.57
499,Spain,Female,42,0,147187.84,1,1,1,14868.94
815,Germany,Female,25,8,135161.67,1,1,1,136071.05
584,Germany,Female,62,9,137727.34,2,0,1,121102.9
541,France,Female,32,4,0.0,1,1,1,114951.42
734,France,Male,34,6,133598.4,1,1,1,13107.24
631,Germany,Female,37,2,121801.72,2,0,1,23146.62
656,Spain,Female,34,6,59877.33,1,1,0,14032.62
706,Germany,Male,31,1,117020.08,2,1,0,54439.53
683,France,Female,42,4,148283.94,1,1,1,44692.63
518,France,Female,38,10,84764.79,1,1,1,162253.9
604,France,Female,34,7,0.0,2,1,0,193021.49
552,France,Male,49,4,0.0,1,1,1,190296.76
800,France,Female,40,5,97764.41,1,1,0,98640.15
682,Spain,Male,46,7,128029.72,1,1,1,62615.35
616,Spain,Female,36,6,132311.71,1,0,0,15462.84
841,France,Female,31,3,162701.65,2,1,1,126794.56
757,Germany,Male,36,1,65349.71,1,0,0,64539.64
716,France,Female,40,3,0.0,2,0,1,167636.15
679,Spain,Male,42,2,0.0,1,1,1,168294.27
771,France,Male,27,2,0.0,2,1,1,199527.34
652,France,Female,80,4,0.0,2,1,1,188603.07
629,Germany,Male,35,8,112330.83,1,1,1,91001.02
796,Germany,Male,40,2,113228.38,2,1,1,46415.09
592,France,Male,29,7,0.0,2,1,1,91196.67
649,Spain,Male,51,4,0.0,1,1,1,150390.57
747,France,Male,61,7,155973.13,1,0,1,147554.26
679,France,Female,44,3,118742.74,2,1,0,1568.91
663,France,Female,39,8,0.0,2,1,1,101168.9
834,Germany,Female,68,9,130169.27,2,0,1,93112.2
702,France,Female,40,1,103549.24,1,0,0,9712.52
593,France,Female,32,3,0.0,2,1,1,151978.36
665,Spain,Male,29,1,182781.74,2,1,1,63732.9
742,Germany,Female,41,4,92805.72,1,0,1,73743.95
579,Germany,Male,31,6,139729.54,1,0,1,135815.38
771,Spain,Male,45,0,139825.56,1,0,0,170984.97
641,France,Female,42,7,125437.14,2,0,0,164128.58
526,Germany,Female,32,6,131938.92,2,1,1,1795.93
530,France,Male,52,1,106723.28,1,0,0,109960.4
593,Germany,Female,38,5,85626.6,1,1,1,125079.65
524,Spain,Male,29,3,159035.45,1,1,0,2705.31
503,France,Female,37,8,0.0,2,1,1,97893.32
556,Germany,Male,33,3,124213.36,2,1,0,62627.55
779,France,Female,29,3,46388.16,3,1,0,127939.26
681,Germany,Female,48,8,139480.18,1,1,1,163581.67
735,France,Female,21,1,178718.19,2,1,0,22388.0
516,France,Female,46,6,62212.29,1,0,1,171681.86
429,France,Female,39,6,48023.83,1,1,0,74870.99
498,Spain,Male,29,8,127864.26,1,1,1,46677.9
778,Germany,Female,37,0,105617.73,2,1,1,133699.82
636,Spain,Male,60,7,124447.73,1,1,1,141364.62
809,France,Male,24,7,109558.36,1,1,0,183515.13
588,Spain,Female,22,9,67178.19,1,1,1,163534.75
738,Spain,Male,38,5,177997.07,1,0,1,19233.41
738,France,Female,67,1,130652.52,1,0,1,22762.23
575,Germany,Male,47,9,107915.94,2,1,1,63452.18
658,France,Male,32,8,0.0,1,1,1,80410.68
734,France,Male,37,3,80387.81,1,0,1,77272.62
752,Germany,Male,32,9,115587.49,2,0,1,101677.46
652,Germany,Female,47,0,126597.89,2,1,1,38798.79
686,Germany,Female,27,1,115095.88,2,0,0,78622.46
524,France,Male,52,2,87894.26,1,1,0,173899.42
566,France,Male,36,1,142120.91,1,1,0,79616.37
802,France,Male,29,9,127414.55,1,1,1,134459.12
766,Germany,Female,62,7,142724.48,1,0,1,5893.23
623,France,Female,44,6,0.0,2,0,0,167162.43
642,France,Female,39,4,0.0,1,1,1,76821.24
779,Spain,Female,26,4,174318.13,2,0,1,38296.21
644,Spain,Male,37,9,0.0,2,1,1,96442.86
850,France,Female,33,3,0.0,2,1,1,11159.19
796,Spain,Male,67,5,0.0,2,0,1,54871.02
633,France,Female,33,3,0.0,2,1,0,191111.02
684,Spain,Male,40,2,70291.02,1,1,1,115468.84
583,Germany,Female,26,10,72835.56,2,1,0,96792.15
779,Spain,Male,33,3,0.0,2,1,0,30804.68
680,France,Male,33,2,108393.35,1,0,1,39057.67
780,France,Male,76,10,121313.88,1,0,1,64872.33
844,France,Female,29,8,0.0,2,0,0,147342.03
719,Spain,Male,39,5,0.0,2,1,0,145759.7
686,Spain,Female,35,4,0.0,2,1,1,159676.55
485,France,Male,41,2,100254.76,2,1,1,12706.67
619,Spain,Female,45,0,0.0,2,0,0,113645.4
659,France,Male,67,4,145981.87,1,1,1,131043.2
850,Germany,Male,31,4,146587.3,1,1,1,89874.82
546,France,Male,34,4,165363.31,2,1,1,25744.13
696,Spain,Female,36,7,0.0,2,1,1,82298.59
655,Germany,Female,46,7,137145.12,1,1,0,115146.4
626,Spain,Female,48,2,0.0,2,1,1,95794.98
762,Spain,Female,35,3,119349.69,3,1,1,47114.18
634,Germany,Male,37,3,111432.77,2,1,1,167032.49
745,Spain,Female,38,7,0.0,2,1,1,194230.82
574,France,Male,41,1,0.0,2,0,0,70550.0
730,Spain,Female,43,1,103960.38,1,1,1,193650.16
637,France,Female,41,9,0.0,2,1,0,145477.36
590,Spain,Male,37,6,169902.92,1,1,1,128256.18
598,France,Male,28,8,129991.76,2,0,1,46041.08
624,France,Male,42,3,145155.37,1,1,0,72169.95
599,Spain,Female,28,4,126833.79,2,1,0,60843.09
558,France,Male,31,7,0.0,1,1,0,198269.08
430,France,Male,31,5,0.0,1,1,0,95655.16
633,France,Female,44,7,0.0,2,1,0,29761.29
582,France,Male,30,2,0.0,2,1,1,132029.95
741,France,Male,52,1,171236.3,2,0,0,21834.4
596,Spain,Male,32,4,0.0,2,0,1,146504.35
581,France,Male,38,1,0.0,2,1,0,46176.22
647,Germany,Female,41,1,85906.65,3,1,0,189159.97
663,France,Male,36,10,0.0,2,1,0,136349.55
593,France,Male,31,9,0.0,2,0,1,20492.16
598,Germany,Female,46,7,131769.04,1,0,0,184980.23
573,France,Male,26,8,86270.93,2,1,1,90177.3
741,France,Male,42,6,106036.52,1,1,0,194686.78
670,Spain,Female,32,3,0.0,2,1,0,46175.7
846,France,Female,41,5,0.0,3,1,0,3440.47
585,Spain,Female,44,4,0.0,2,0,1,101728.46
618,France,Male,37,5,0.0,1,0,1,178705.45
633,France,Male,35,3,0.0,2,1,1,36249.76
643,Spain,Male,34,6,0.0,2,1,1,116046.22
627,France,Male,44,6,153548.12,1,0,0,35300.08
641,France,Female,42,6,0.0,2,0,0,121138.77
784,Spain,Female,40,8,0.0,2,1,0,108891.3
613,France,Male,40,7,124339.9,1,0,0,193309.58
731,France,Female,30,5,0.0,2,1,0,189528.72
606,Germany,Female,32,1,106301.85,2,0,1,59061.25
662,France,Female,38,2,96479.81,1,1,0,120259.41
577,France,Female,30,8,92472.1,2,0,1,126434.61
766,Spain,Male,41,0,0.0,2,0,1,34283.23
490,Spain,Female,38,3,97266.1,1,1,1,92797.23
496,France,Male,32,4,127845.83,1,1,0,66469.2
608,Germany,Male,33,1,102772.67,2,1,0,70705.58
829,Germany,Male,28,3,132405.52,3,1,0,104889.2
480,Spain,Male,47,8,75408.33,1,1,0,25887.89
678,France,Male,31,2,0.0,2,1,1,58803.28
694,Spain,Male,39,3,0.0,1,1,1,95625.03
619,Germany,Female,41,5,92467.58,1,1,0,38270.47
630,Germany,Female,51,0,108449.23,3,0,0,88372.69
782,France,Female,35,4,0.0,1,1,1,119565.34
809,Spain,Male,33,9,0.0,1,1,1,124045.65
621,Spain,Male,39,8,0.0,2,1,0,36122.96
535,France,Female,45,2,0.0,2,0,1,170621.55
589,Germany,Female,36,9,140355.56,2,1,0,136329.96
543,France,Male,36,6,0.0,2,1,0,176728.28
501,France,Female,34,3,107747.57,1,1,0,9249.36
808,France,Male,45,7,118626.55,2,1,0,147132.46
626,France,Male,44,10,0.0,2,0,0,164287.86
516,France,Female,46,1,104947.72,1,1,0,115789.25
608,France,Male,42,5,0.0,2,1,0,178504.29
704,Spain,Female,36,2,175509.8,2,1,0,152039.67
363,Spain,Female,28,6,146098.43,3,1,0,100615.14
674,Germany,Female,36,6,100762.64,1,1,0,182156.86
585,Spain,Female,33,8,0.0,2,1,0,114182.07
648,Spain,Male,35,7,0.0,2,0,0,122899.01
565,Spain,Male,38,0,122447.76,1,0,0,67339.34
718,France,Male,27,2,0.0,2,0,0,26229.24
643,France,Male,45,5,0.0,1,1,0,142513.5
613,Spain,Male,19,5,0.0,1,1,1,176903.35
850,France,Female,42,3,0.0,2,1,1,176883.42
484,France,Female,32,3,0.0,2,1,1,139390.99
789,Germany,Male,43,8,119654.44,2,0,1,148412.24
564,France,Male,42,7,99824.45,1,1,1,36721.4
679,Germany,Male,39,2,146186.28,2,1,1,193974.47
850,France,Female,31,4,0.0,2,1,1,33082.81
663,France,Male,24,7,0.0,2,1,1,166310.82
757,France,Male,23,2,80673.96,2,1,0,93991.65
748,France,Female,39,9,132865.56,1,1,1,59636.43
699,France,Male,40,7,0.0,1,0,1,152876.13
728,France,Female,28,4,142243.54,2,1,0,33074.51
659,Germany,Female,39,1,104502.11,1,1,0,20652.69
597,Germany,Female,40,9,106756.01,2,1,0,151167.94
821,France,Female,28,8,0.0,1,1,1,36754.13
512,France,Female,41,6,0.0,1,1,1,100507.81
807,Spain,Female,28,7,165969.26,3,1,0,156122.13
652,Germany,Female,45,9,110827.49,1,1,1,153383.54
635,Germany,Female,28,3,81623.67,2,1,1,156791.36
550,France,Female,22,7,139096.85,1,1,0,129890.94
704,France,Female,45,6,0.0,1,1,1,137739.45
554,France,Male,40,4,0.0,1,0,1,168780.04
762,France,Male,29,6,141389.06,1,1,0,54122.89
582,France,Male,41,1,40488.76,1,1,0,128528.83
778,France,Female,34,7,109564.1,1,0,1,113046.81
567,Spain,Male,40,4,118628.8,1,0,0,91973.63
625,France,Male,43,8,201696.07,1,1,0,133020.9
568,Spain,Female,26,6,0.0,2,0,0,166495.2
462,France,Male,27,4,176913.52,1,1,0,80587.27
472,France,Male,31,4,58662.92,2,0,1,73322.0
614,Germany,Female,30,3,131344.52,2,1,0,54776.64
484,Germany,Female,55,8,149349.58,3,0,0,137519.92
605,France,Female,62,4,111065.93,2,0,1,125660.99
526,Germany,Male,34,3,122726.56,1,1,1,46772.36
705,France,Female,39,3,92224.56,1,1,1,54517.25
663,France,Male,67,9,0.0,3,1,1,72318.77
512,France,Female,31,7,0.0,2,0,0,49326.07
766,France,Female,27,7,158786.67,2,0,1,47579.25
802,France,Male,38,1,142557.11,1,1,1,172497.73
543,France,Male,30,4,140916.81,1,1,0,157711.18
648,Germany,Female,45,5,118886.55,1,0,0,51636.7
750,Spain,Female,34,9,112822.26,1,0,0,150401.53
467,France,Male,57,1,0.0,2,1,1,114448.77
812,Spain,Female,44,8,0.0,3,1,0,66926.83
667,France,Male,36,9,0.0,2,1,1,40062.29
702,Spain,Female,38,2,0.0,1,1,1,161888.63
735,France,Male,55,6,134140.68,1,1,0,2267.88
598,France,Male,38,0,125487.89,1,0,0,158111.71
698,France,Female,57,9,111359.55,2,1,0,105715.01
804,France,Female,50,4,0.0,1,1,1,8546.87
493,Spain,Male,32,8,46161.18,1,1,1,79577.4
773,France,Male,52,4,0.0,1,0,1,144113.42
624,Spain,Male,33,6,66220.17,1,0,1,170819.01
538,Spain,Male,39,2,122773.5,2,1,1,58467.08
769,France,Male,29,4,145471.37,1,1,0,188382.77
735,Spain,Male,50,9,0.0,1,0,0,166677.35
642,France,Female,33,4,84607.34,2,0,1,60059.47
656,France,Female,46,5,113402.14,2,1,1,138849.06
696,France,Male,44,8,161889.79,1,0,0,75562.47
557,France,Female,28,7,146445.24,2,1,0,184317.74
708,Germany,Female,54,8,145151.4,1,0,1,125311.17
707,France,Female,42,10,0.0,2,1,1,152944.39
639,Spain,Female,27,8,133806.54,2,1,0,6251.3
745,France,Female,32,2,0.0,4,0,1,179705.13
489,Spain,Male,40,3,221532.8,1,1,0,171867.08
465,France,Male,33,8,0.0,2,1,0,177668.55
765,Spain,Male,45,2,91549.78,1,1,1,47139.44
632,Spain,Female,29,7,80922.75,1,1,0,7820.78
601,France,Male,40,10,127847.86,1,0,0,173245.68
643,Spain,Male,48,8,0.0,2,1,0,174729.3
712,Spain,Female,44,2,0.0,2,0,0,45738.94
714,Spain,Male,44,7,0.0,1,0,1,6923.11
659,France,Female,38,3,0.0,2,1,0,158553.1
488,Spain,Female,39,9,140553.46,1,0,0,12440.44
683,France,Male,33,8,0.0,1,0,0,73564.44
726,France,Male,31,9,0.0,2,1,1,106117.3
678,Spain,Female,40,4,113794.22,1,1,0,16618.76
464,France,Male,38,3,116439.65,1,1,0,75574.48
689,Spain,Female,55,4,0.0,2,1,1,58442.25
727,France,Male,18,4,133550.67,1,1,1,46941.41
444,France,Male,36,7,0.0,2,0,1,138743.86
686,France,Female,44,7,55053.62,1,1,0,181757.19
647,France,Male,41,4,138937.35,1,1,1,101617.64
608,Spain,Male,48,7,75801.74,1,1,0,125762.95
649,Germany,Female,50,5,155393.32,1,1,1,87351.42
526,France,Female,36,0,0.0,2,1,0,97767.63
630,Germany,Male,29,6,131354.39,1,0,1,9324.31
620,France,Male,41,0,97925.11,1,1,0,85000.32
650,France,Male,34,4,106005.54,1,0,1,142995.32
759,France,Female,31,1,109848.6,1,1,1,42012.55
779,Spain,Female,34,5,0.0,2,0,1,111676.63
708,France,Female,59,2,0.0,1,1,0,179673.11
806,France,Male,31,9,0.0,2,0,1,140168.36
571,France,Male,40,10,112896.86,1,1,1,121402.53
567,Spain,Male,40,8,28649.64,1,1,1,95140.62
850,Germany,Male,32,2,128647.98,2,0,0,54416.18
754,France,Male,61,5,146622.35,1,1,1,41815.22
616,France,Male,29,9,0.0,1,1,1,166984.44
651,France,Female,39,6,0.0,1,1,0,24176.44
805,Spain,Male,26,2,0.0,2,1,1,25042.1
620,France,Male,42,4,0.0,2,1,0,6232.31
636,France,Female,39,3,118336.14,1,1,0,184691.77
727,Germany,Male,36,6,140418.81,1,1,1,113033.73
598,France,Male,48,6,120682.53,1,1,0,30635.52
597,Spain,Female,40,8,101993.12,1,0,1,94774.12
711,France,Female,41,3,145754.91,1,1,1,101455.07
786,Spain,Female,39,7,0.0,2,0,0,100929.59
727,Germany,Female,31,3,82729.47,2,1,0,60212.51
557,Spain,Male,36,1,113110.26,1,1,0,98413.1
735,France,Female,38,1,0.0,3,0,0,92220.12
737,Germany,Female,22,10,111543.26,2,0,0,106327.85
516,France,Male,35,5,128653.59,1,1,0,127558.26
618,France,Female,24,7,128736.39,1,0,1,37147.61
604,Germany,Female,25,5,157780.84,2,1,1,58426.81
649,France,Male,33,2,0.0,2,1,0,2010.98
518,Germany,Female,41,5,110624.99,1,1,0,89327.67
647,Germany,Male,52,7,130013.12,1,1,1,190806.36
775,France,Male,28,9,111167.7,1,1,0,149331.01
466,Germany,Female,47,5,102085.72,1,1,1,183536.24
850,Spain,Male,28,9,97408.03,1,1,1,175853.64
607,France,Male,31,8,0.0,2,1,1,43196.5
712,Spain,Female,48,8,0.0,2,1,0,183235.33
850,France,Male,33,8,73059.38,1,1,1,186281.0
797,France,Male,31,9,0.0,2,1,1,24748.89
514,France,Female,41,7,0.0,2,1,1,3756.65
631,France,Male,36,1,0.0,2,0,0,133141.34
580,France,Female,35,1,102097.33,1,0,1,168285.85
728,Spain,Male,42,8,0.0,2,0,1,41823.22
615,France,Male,32,4,0.0,2,1,1,6225.63
850,Spain,Female,38,3,0.0,2,0,1,179360.76
847,Germany,Female,35,5,111743.43,1,1,1,183584.14
766,Germany,Female,38,7,130933.74,1,0,1,2035.94
501,Germany,Male,40,5,114655.58,1,0,0,126535.92
656,France,Female,45,7,145933.27,1,1,1,199392.14
743,Germany,Male,59,5,108585.35,1,1,1,192127.22
850,France,Male,28,4,0.0,2,1,1,12409.01
502,Germany,Female,42,0,132002.7,1,0,1,28204.98
650,France,Female,31,1,160566.11,2,0,0,27073.81
717,Spain,Female,39,6,0.0,2,1,0,93275.61
777,France,Female,32,2,0.0,1,1,0,136458.19
724,Germany,Female,33,9,119278.44,1,1,1,197148.24
652,Spain,Female,42,4,0.0,2,1,1,38152.01
628,France,Male,30,8,89182.09,1,1,1,13126.9
753,France,Male,48,4,0.0,2,0,1,146821.42
727,Spain,Male,43,2,97403.18,1,1,1,107415.02
537,Germany,Male,84,8,92242.34,1,1,1,186235.98
701,France,Female,42,6,86167.82,1,1,0,153342.38
664,France,Male,58,5,98668.18,1,1,1,60887.58
709,France,Male,49,4,154344.49,2,1,1,38794.57
585,France,Male,54,8,87105.32,1,1,1,55346.14
480,Germany,Female,25,3,174330.35,2,0,0,181647.13
543,France,Male,42,4,89838.71,3,1,0,85983.54
555,France,Male,55,4,146798.81,1,1,1,74149.77
721,France,Male,54,5,0.0,2,1,1,4493.12
542,France,Female,39,4,109949.39,2,1,1,41268.65
780,Germany,Male,71,9,142550.25,2,1,1,122506.78
682,France,Male,41,6,0.0,2,0,1,134158.09
790,Germany,Female,34,2,164011.48,1,1,0,199420.41
429,France,Male,24,4,95741.75,1,1,0,46170.75
611,Spain,Male,51,1,122874.74,1,1,1,149648.45
581,France,Male,25,5,77886.53,2,1,0,150319.49
640,France,Male,43,7,132412.38,1,0,0,69584.3
556,France,Female,43,6,0.0,3,0,0,125154.57
577,Spain,Male,51,2,108867.0,1,0,0,140800.66
458,France,Female,39,9,0.0,2,1,0,116343.09
505,Germany,Male,43,6,127146.68,1,0,0,137565.87
626,France,Female,44,2,0.0,1,0,1,173117.22
826,Spain,Female,56,8,174506.1,2,0,1,161802.82
462,Germany,Female,24,9,69881.09,2,0,1,64421.02
807,Germany,Female,40,1,134590.21,1,1,1,46253.65
753,France,Female,31,6,106596.29,1,0,0,91305.77
655,Germany,Female,37,4,108862.76,1,1,0,79555.08
734,France,Male,51,1,118537.47,1,1,1,116912.45
736,France,Male,43,4,176134.54,1,1,1,52856.88
717,Germany,Male,35,7,58469.37,2,1,1,172459.39
449,France,Female,21,7,0.0,2,0,0,175743.92
693,Spain,Female,57,9,0.0,2,1,1,135502.77
849,France,Male,69,7,71996.09,1,1,1,139065.94
616,France,Male,40,9,0.0,2,0,0,93717.55
743,France,Male,43,5,0.0,2,0,0,113079.19
747,France,Male,27,10,0.0,2,0,0,13007.89
675,France,Female,49,0,0.0,1,1,1,80496.71
611,Germany,Male,31,0,107884.81,2,1,1,183487.98
609,France,Male,26,7,0.0,2,1,0,98463.99
665,Spain,Female,32,10,0.0,1,1,1,22487.45
554,Germany,Male,26,4,121365.39,1,1,1,8742.36
621,Spain,Male,33,4,0.0,2,1,1,40299.23
720,Germany,Female,29,7,106230.92,1,1,1,69903.93
613,France,Female,46,8,167795.6,1,0,1,44390.38
613,France,Female,27,5,125167.74,1,1,0,199104.52
677,France,Male,42,5,99580.13,1,1,0,21007.96
618,Germany,Male,41,8,37702.79,1,1,1,195775.48
632,France,Male,60,2,0.0,2,0,1,2085.32
723,Germany,Male,37,3,94661.53,2,1,0,121239.65
611,France,Male,58,8,0.0,2,0,1,107665.68
508,France,Male,35,1,86893.28,1,0,0,59374.82
647,France,Female,29,0,98263.46,2,1,0,164717.95
476,Germany,Female,34,8,111905.43,1,0,1,197221.81
770,France,Male,24,9,101827.07,1,1,0,167256.35
516,France,Female,33,7,127305.5,1,1,1,120037.36
606,Spain,Female,25,3,147386.72,3,1,0,45482.04
625,France,Female,38,7,0.0,1,1,0,164804.02
431,Germany,Male,45,5,83624.55,2,0,0,36899.62
679,France,Male,40,1,0.0,1,1,1,16897.19
801,Spain,Male,42,4,141947.67,1,1,1,10598.29
552,Germany,Male,38,10,132271.12,2,1,1,46562.02
701,France,Male,44,7,0.0,2,1,0,23425.78
604,Spain,Male,23,9,124577.33,1,1,1,7267.25
679,France,Female,43,4,0.0,3,1,0,115136.51
678,Germany,Female,30,1,139676.95,2,0,1,16146.0
622,Spain,Male,36,9,0.0,2,1,1,104852.6
597,France,Male,33,9,0.0,2,1,0,49374.82
548,Germany,Female,33,0,101084.36,1,1,0,42749.85
635,Spain,Female,41,10,0.0,2,1,1,61994.2
430,Germany,Female,66,6,135392.31,2,1,1,172852.06
679,France,Female,30,1,112543.42,1,1,1,179435.21
621,France,Male,39,6,0.0,2,1,1,58883.91
766,Germany,Male,44,3,116822.7,1,0,0,197643.24
753,France,Male,46,8,0.0,3,1,0,90747.94
781,France,Female,27,7,186558.55,1,1,1,175071.29
674,France,Female,28,3,0.0,1,1,0,51536.99
640,Germany,Male,39,9,131607.28,4,0,1,6981.43
532,France,Male,44,3,148595.55,1,1,0,74838.64
596,Spain,Male,67,6,0.0,2,1,1,138350.74
629,Spain,Male,34,8,0.0,2,1,1,180595.02
700,France,Female,30,9,0.0,1,1,1,174971.64
627,Spain,Female,25,4,0.0,1,1,1,194313.93
460,Germany,Female,35,8,102742.91,2,1,1,189339.6
512,France,Male,36,0,129804.17,1,1,0,53020.9
571,France,Male,41,8,0.0,1,1,1,63736.17
838,France,Male,31,2,0.0,2,1,0,8222.96
640,Germany,Female,31,10,118613.34,1,1,0,168469.65
719,France,Male,61,5,0.0,2,0,1,29132.43
850,Spain,Male,37,2,0.0,2,1,0,119969.99
696,Germany,Male,43,4,114091.38,1,0,1,159888.1
490,France,Male,33,1,0.0,2,1,1,80792.83
657,France,Male,50,9,0.0,2,0,0,37171.46
547,France,Female,35,4,0.0,1,1,1,133287.73
703,France,Male,28,2,81173.83,2,0,1,162812.16
553,Spain,Male,38,1,181110.13,2,1,0,184544.59
737,France,Female,70,9,87542.89,2,1,1,42576.86
597,France,Female,42,4,64740.12,1,1,1,106841.12
715,Spain,Male,31,7,0.0,1,1,1,149970.59
817,France,Female,55,10,117561.49,1,1,0,95941.55
752,Spain,Male,36,2,0.0,2,1,1,45570.84
689,Spain,Female,57,4,0.0,2,1,0,136649.8
648,France,Female,50,9,102535.57,1,1,1,189543.19
764,France,Female,39,1,129068.54,2,1,1,187905.12
648,Spain,Female,28,9,102282.61,1,1,1,157891.11
725,Spain,Female,32,0,0.0,2,1,1,138525.19
689,France,Male,47,1,93871.95,3,1,0,156878.42
647,France,Female,42,9,0.0,2,1,1,51362.82
461,Germany,Female,74,1,186445.31,2,1,1,196767.83
578,France,Male,34,4,175111.11,1,1,1,74858.3
658,Spain,Female,32,5,145553.07,1,1,1,31484.76
682,France,Male,37,5,0.0,2,0,1,112554.68
834,Spain,Male,38,8,0.0,2,1,1,66485.26
725,France,Male,45,1,129855.32,1,0,0,24218.65
534,France,Male,24,1,0.0,1,1,1,169653.32
833,France,Male,30,1,0.0,2,1,0,141860.62
592,Germany,Female,26,4,105082.07,2,1,0,132801.57
596,Germany,Male,47,5,140187.1,2,1,1,174311.3
651,Germany,Female,24,7,40224.7,1,1,1,178341.33
678,Spain,Male,38,3,124483.53,1,1,0,126253.31
613,France,Male,41,7,0.0,2,1,0,60297.72
768,Germany,Male,49,1,133384.66,1,1,0,102397.22
681,Germany,Male,49,8,142946.18,1,0,0,187280.51
575,Spain,Female,31,6,0.0,2,1,1,95686.42
778,Spain,Male,40,8,104291.41,2,1,1,117507.11
608,Spain,Male,37,2,130461.02,1,1,0,21967.15
845,Germany,Female,43,3,152063.59,2,1,0,97910.06
511,France,Female,31,5,137411.29,1,0,1,161854.98
655,France,Female,45,7,57327.04,1,0,1,47349.0
850,Germany,Female,31,1,108822.4,1,1,1,132173.31
684,France,Male,54,6,0.0,2,1,1,94888.6
850,France,Female,36,0,164850.54,1,1,1,62722.44
823,Spain,Female,46,3,81576.75,1,1,1,28370.95
745,Spain,Female,59,8,0.0,1,1,1,36124.98
644,France,Female,39,9,0.0,1,1,0,3740.93
545,France,Male,23,2,0.0,2,1,0,189613.12
